transaction_id,week,store_id,customer_id,channel,treatment_group,segment,net_sales,gross_margin,converted
T01S03085,1,S03,C0072,ecommerce,treatment,Value,118.4,49.73,1
T01S03086,1,S03,C0079,store,treatment,Core,124.37,52.24,1
T01S03087,1,S03,C0086,store,treatment,Premium,101.72,42.72,1
T01S03088,1,S03,C0093,store,treatment,Value,96.72,33.85,1
T01S03089,1,S03,C0100,store,treatment,Core,117.27,49.25,1
T01S03090,1,S03,C0107,ecommerce,treatment,Premium,99.2,41.66,1
T01S03091,1,S03,C0114,store,treatment,Value,92.41,38.81,1
T01S03092,1,S03,C0121,store,treatment,Core,119.93,41.98,1
T01S03093,1,S03,C0128,store,treatment,Premium,129.95,54.58,1
T01S03094,1,S03,C0135,store,treatment,Value,85.04,35.72,1
T01S03095,1,S03,C0142,ecommerce,treatment,Core,74.02,31.09,0
T01S03096,1,S03,C0149,store,treatment,Premium,115.5,40.43,1
T01S03097,1,S03,C0156,store,treatment,Value,80.26,33.71,1
T01S03098,1,S03,C0163,store,treatment,Core,107.03,44.95,1
T01S03099,1,S03,C0170,store,treatment,Premium,75.17,31.57,0
T01S03100,1,S03,C0177,ecommerce,treatment,Value,90.47,31.67,1
T01S03101,1,S03,C0184,store,treatment,Core,85.25,35.8,1
T01S03102,1,S03,C0191,store,treatment,Premium,137.76,57.86,1
T01S03103,1,S03,C0198,store,treatment,Value,121.98,51.23,1
T01S03104,1,S03,C0005,store,treatment,Premium,122.46,42.86,1
T01S03105,1,S03,C0012,ecommerce,treatment,Value,109.71,46.08,1
T01S03106,1,S03,C0019,store,treatment,Core,96.38,40.48,1
T01S03107,1,S03,C0026,store,treatment,Premium,92.26,38.75,1
T01S03108,1,S03,C0033,store,treatment,Value,116.84,40.89,1
T01S03109,1,S03,C0040,store,treatment,Core,73.69,30.95,0
T01S03110,1,S03,C0047,ecommerce,treatment,Premium,98.99,41.58,1
T01S03111,1,S03,C0054,store,treatment,Value,86.6,36.37,1
T01S03112,1,S03,C0061,store,treatment,Core,128.22,44.88,1
T01S03113,1,S03,C0068,store,treatment,Premium,54.63,22.95,0
T01S03114,1,S03,C0075,store,treatment,Value,101.51,42.63,1
T01S03115,1,S03,C0082,ecommerce,treatment,Core,72.97,30.65,0
T01S03116,1,S03,C0089,store,treatment,Premium,76.95,26.93,1
T01S03117,1,S03,C0096,store,treatment,Value,100.77,42.32,1
T01S03118,1,S03,C0103,store,treatment,Core,123.44,51.84,1
T01S03119,1,S03,C0110,store,treatment,Premium,106.54,44.75,1
T01S03120,1,S03,C0117,ecommerce,treatment,Value,102.41,35.84,1
T01S03121,1,S03,C0124,store,treatment,Core,101.64,42.69,1
T01S03122,1,S03,C0131,store,treatment,Premium,113.72,47.76,1
T01S03123,1,S03,C0138,store,treatment,Value,91.23,38.32,1
T01S03124,1,S03,C0145,store,treatment,Core,76.24,26.68,1
T01S03125,1,S03,C0152,ecommerce,treatment,Premium,118.66,49.84,1
T01S03126,1,S03,C0159,store,treatment,Value,84.56,35.51,1
T01S03127,1,S03,C0166,store,treatment,Core,83.39,35.03,1
T01S03128,1,S03,C0173,store,treatment,Premium,111.82,39.14,1
T01S03129,1,S03,C0180,store,treatment,Value,111.86,46.98,1
T01S03130,1,S03,C0187,ecommerce,treatment,Core,103.71,43.56,1
T01S03131,1,S03,C0194,store,treatment,Premium,91.6,38.47,1
T01S03132,1,S03,C0001,store,treatment,Core,86.64,30.32,1
T01S03133,1,S03,C0008,store,treatment,Premium,94.35,39.63,1
T01S03134,1,S03,C0015,store,treatment,Value,120.74,50.71,1
T01S03135,1,S03,C0022,ecommerce,treatment,Core,70.29,29.52,0
T01S03136,1,S03,C0029,store,treatment,Premium,123.14,43.1,1
T01S03137,1,S03,C0036,store,treatment,Value,92.65,38.91,1
T01S03138,1,S03,C0043,store,treatment,Core,116.25,48.82,1
T01S03139,1,S03,C0050,store,treatment,Premium,101.84,42.77,1
T01S03140,1,S03,C0057,ecommerce,treatment,Value,59.63,20.87,0
T01S03141,1,S03,C0064,store,treatment,Core,116.7,49.01,1
T01S03142,1,S03,C0071,store,treatment,Premium,114.66,48.16,1
T01S03143,1,S03,C0078,store,treatment,Value,72.03,30.25,0
T01S03144,1,S03,C0085,store,treatment,Core,67.11,23.49,0
T01S03145,1,S03,C0092,ecommerce,treatment,Premium,126.42,53.1,1
T01S03146,1,S03,C0099,store,treatment,Value,81.31,34.15,1
T01S03147,1,S03,C0106,store,treatment,Core,97.54,40.97,1
T01S03148,1,S03,C0113,store,treatment,Premium,107.55,37.64,1
T01S03149,1,S03,C0120,store,treatment,Value,108.06,45.39,1
T01S03150,1,S03,C0127,ecommerce,treatment,Core,96.47,40.52,1
T01S03151,1,S03,C0134,store,treatment,Premium,115.51,48.51,1
T01S03152,1,S03,C0141,store,treatment,Value,96.07,33.62,1
T01S03153,1,S03,C0148,store,treatment,Core,119.09,50.02,1
T01S03154,1,S03,C0155,store,treatment,Premium,101.49,42.62,1
T01S03155,1,S03,C0162,ecommerce,treatment,Value,71.14,29.88,0
T01S03156,1,S03,C0169,store,treatment,Core,104.6,36.61,1
T01S03157,1,S03,C0176,store,treatment,Premium,95.84,40.25,1
T01S03158,1,S03,C0183,store,treatment,Value,59.38,24.94,0
T01S03159,1,S03,C0190,store,treatment,Core,99.17,41.65,1
T01S04000,1,S04,C0090,ecommerce,control,Value,62.44,21.85,0
T01S04001,1,S04,C0097,store,control,Core,91.68,38.5,1
T01S04002,1,S04,C0104,store,control,Premium,119.94,50.37,1
T01S04003,1,S04,C0111,store,control,Value,64.51,27.1,0
T01S04004,1,S04,C0118,store,control,Core,85.44,29.9,1
T01S04005,1,S04,C0125,ecommerce,control,Premium,126.95,53.32,1
T01S04006,1,S04,C0132,store,control,Value,85.56,35.94,1
T01S04007,1,S04,C0139,store,control,Core,77.57,32.58,1
T01S04008,1,S04,C0146,store,control,Premium,100.02,35.01,1
T01S04009,1,S04,C0153,store,control,Value,53.53,22.48,0
T01S04010,1,S04,C0160,ecommerce,control,Core,94.02,39.49,1
T01S04011,1,S04,C0167,store,control,Premium,114.0,47.88,1
T01S04012,1,S04,C0174,store,control,Value,69.29,24.25,0
T01S04013,1,S04,C0181,store,control,Core,82.06,34.47,1
T01S04014,1,S04,C0188,store,control,Premium,76.2,32.01,1
T01S04015,1,S04,C0195,ecommerce,control,Value,45.91,19.28,0
T01S04016,1,S04,C0002,store,control,Premium,87.62,30.67,1
T01S04017,1,S04,C0009,store,control,Value,79.31,33.31,1
T01S04018,1,S04,C0016,store,control,Core,84.61,35.54,1
T01S04019,1,S04,C0023,store,control,Premium,90.56,38.04,1
T01S04020,1,S04,C0030,ecommerce,control,Value,61.7,21.59,0
T01S04021,1,S04,C0037,store,control,Core,51.09,21.46,0
T01S04022,1,S04,C0044,store,control,Premium,80.62,33.86,1
T01S04023,1,S04,C0051,store,control,Value,82.22,34.53,1
T01S04024,1,S04,C0058,store,control,Core,90.57,31.7,1
T01S04025,1,S04,C0065,ecommerce,control,Premium,60.27,25.31,0
T01S04026,1,S04,C0072,store,control,Value,63.67,26.74,0
T01S04027,1,S04,C0079,store,control,Core,72.15,30.3,0
T01S04028,1,S04,C0086,store,control,Premium,69.44,24.31,0
T01S04029,1,S04,C0093,store,control,Value,79.32,33.31,1
T01S04030,1,S04,C0100,ecommerce,control,Core,68.04,28.58,0
T01S04031,1,S04,C0107,store,control,Premium,100.33,42.14,1
T01S04032,1,S04,C0114,store,control,Value,70.5,24.68,0
T01S04033,1,S04,C0121,store,control,Core,103.35,43.41,1
T01S04034,1,S04,C0128,store,control,Premium,99.49,41.79,1
T01S04035,1,S04,C0135,ecommerce,control,Value,94.03,39.49,1
T01S04036,1,S04,C0142,store,control,Core,88.48,30.97,1
T01S04037,1,S04,C0149,store,control,Premium,107.81,45.28,1
T01S04038,1,S04,C0156,store,control,Value,71.99,30.23,0
T01S04039,1,S04,C0163,store,control,Core,97.67,41.02,1
T01S04040,1,S04,C0170,ecommerce,control,Premium,100.99,35.35,1
T01S04041,1,S04,C0177,store,control,Value,58.91,24.74,0
T01S04042,1,S04,C0184,store,control,Core,61.74,25.93,0
T01S04043,1,S04,C0191,store,control,Premium,79.23,33.28,1
T01S04044,1,S04,C0198,store,control,Value,53.27,18.64,0
T01S04045,1,S04,C0005,ecommerce,control,Premium,109.77,46.1,1
T01S04046,1,S04,C0012,store,control,Value,68.64,28.83,0
T01S04047,1,S04,C0019,store,control,Core,61.08,25.65,0
T01S04048,1,S04,C0026,store,control,Premium,54.37,19.03,0
T01S04049,1,S04,C0033,store,control,Value,92.75,38.95,1
T01S04050,1,S04,C0040,ecommerce,control,Core,106.91,44.9,1
T01S04051,1,S04,C0047,store,control,Premium,81.68,34.31,1
T01S04052,1,S04,C0054,store,control,Value,72.6,25.41,0
T01S04053,1,S04,C0061,store,control,Core,56.75,23.84,0
T01S04054,1,S04,C0068,store,control,Premium,113.36,47.61,1
T01S04055,1,S04,C0075,ecommerce,control,Value,107.11,44.98,1
T01S04056,1,S04,C0082,store,control,Core,88.64,31.02,1
T01S04057,1,S04,C0089,store,control,Premium,84.52,35.5,1
T01S04058,1,S04,C0096,store,control,Value,50.43,21.18,0
T01S04059,1,S04,C0103,store,control,Core,41.89,17.59,0
T01S04060,1,S04,C0110,ecommerce,control,Premium,119.41,41.79,1
T01S04061,1,S04,C0117,store,control,Value,83.89,35.23,1
T01S04062,1,S04,C0124,store,control,Core,114.41,48.05,1
T01S04063,1,S04,C0131,store,control,Premium,90.79,38.13,1
T01S04064,1,S04,C0138,store,control,Value,52.85,18.5,0
T01S04065,1,S04,C0145,ecommerce,control,Core,60.9,25.58,0
T01S04066,1,S04,C0152,store,control,Premium,89.56,37.62,1
T01S04067,1,S04,C0159,store,control,Value,81.81,34.36,1
T01S04068,1,S04,C0166,store,control,Core,101.32,35.46,1
T01S04069,1,S04,C0173,store,control,Premium,106.73,44.83,1
T01S04070,1,S04,C0180,ecommerce,control,Value,76.46,32.12,1
T01S04071,1,S04,C0187,store,control,Core,107.09,44.98,1
T01S04072,1,S04,C0194,store,control,Premium,100.76,35.26,1
T01S04073,1,S04,C0001,store,control,Core,62.08,26.07,0
T01S04074,1,S04,C0008,store,control,Premium,107.11,44.99,1
T01S04075,1,S04,C0015,ecommerce,control,Value,71.97,30.23,0
T01S04076,1,S04,C0022,store,control,Core,76.12,26.64,1
T01S04077,1,S04,C0029,store,control,Premium,54.84,23.03,0
T01S04078,1,S04,C0036,store,control,Value,75.76,31.82,0
T01S04079,1,S04,C0043,store,control,Core,65.09,27.34,0
T01S04080,1,S04,C0050,ecommerce,control,Premium,66.48,23.27,0
T01S04081,1,S04,C0057,store,control,Value,98.61,41.41,1
T01S04082,1,S04,C0064,store,control,Core,87.34,36.68,1
T01S04083,1,S04,C0071,store,control,Premium,56.05,23.54,0
T01S04084,1,S04,C0078,store,control,Value,100.89,35.31,1
T01S04085,1,S04,C0085,ecommerce,control,Core,96.11,40.36,1
T01S04086,1,S04,C0092,store,control,Premium,49.04,20.6,0
T01S04087,1,S04,C0099,store,control,Value,98.04,41.18,1
T01S04088,1,S04,C0106,store,control,Core,102.37,35.83,1
T01S04089,1,S04,C0113,store,control,Premium,100.72,42.3,1
T01S04090,1,S04,C0120,ecommerce,control,Value,108.02,45.37,1
T01S04091,1,S04,C0127,store,control,Core,78.44,32.95,1
T01S04092,1,S04,C0134,store,control,Premium,104.9,36.71,1
T01S04093,1,S04,C0141,store,control,Value,80.57,33.84,1
T01S04094,1,S04,C0148,store,control,Core,76.91,32.3,1
T01S04095,1,S04,C0155,ecommerce,control,Premium,82.41,34.61,1
T01S04096,1,S04,C0162,store,control,Value,82.26,28.79,1
T01S04097,1,S04,C0169,store,control,Core,81.09,34.06,1
T01S04098,1,S04,C0176,store,control,Premium,73.15,30.72,0
T01S04099,1,S04,C0183,store,control,Value,128.55,53.99,1
T01S04100,1,S04,C0190,ecommerce,control,Core,75.45,26.41,0
T01S04101,1,S04,C0197,store,control,Premium,63.44,26.65,0
T01S04102,1,S04,C0004,store,control,Core,91.32,38.36,1
T01S04103,1,S04,C0011,store,control,Premium,92.88,39.01,1
T01S04104,1,S04,C0018,store,control,Value,106.51,37.28,1
T01S04105,1,S04,C0025,ecommerce,control,Core,82.34,34.58,1
T01S04106,1,S04,C0032,store,control,Premium,94.01,39.49,1
T01S04107,1,S04,C0039,store,control,Value,51.44,21.6,0
T01S04108,1,S04,C0046,store,control,Core,89.02,31.16,1
T01S04109,1,S04,C0053,store,control,Premium,96.6,40.57,1
T01S04110,1,S04,C0060,ecommerce,control,Value,73.54,30.89,0
T01S04111,1,S04,C0067,store,control,Core,84.77,35.6,1
T01S04112,1,S04,C0074,store,control,Premium,82.36,28.83,1
T01S04113,1,S04,C0081,store,control,Value,102.32,42.98,1
T01S04114,1,S04,C0088,store,control,Core,79.08,33.21,1
T01S04115,1,S04,C0095,ecommerce,control,Premium,79.72,33.48,1
T01S04116,1,S04,C0102,store,control,Value,69.32,24.26,0
T01S04117,1,S04,C0109,store,control,Core,51.07,21.45,0
T01S04118,1,S04,C0116,store,control,Premium,98.14,41.22,1
T01S04119,1,S04,C0123,store,control,Value,72.84,30.59,0
T01S04120,1,S04,C0130,ecommerce,control,Core,92.18,32.26,1
T01S04121,1,S04,C0137,store,control,Premium,90.54,38.03,1
T01S04122,1,S04,C0144,store,control,Value,72.96,30.64,0
T01S04123,1,S04,C0151,store,control,Core,73.1,30.7,0
T01S04124,1,S04,C0158,store,control,Premium,108.12,37.84,1
T01S04125,1,S04,C0165,ecommerce,control,Value,83.04,34.88,1
T01S04126,1,S04,C0172,store,control,Core,78.21,32.85,1
T01S04127,1,S04,C0179,store,control,Premium,104.5,43.89,1
T01S04128,1,S04,C0186,store,control,Value,91.51,32.03,1
T01S04129,1,S04,C0193,store,control,Core,96.35,40.47,1
T01S04130,1,S04,C0200,ecommerce,control,Premium,75.1,31.54,0
T01S04131,1,S04,C0007,store,control,Core,90.61,38.06,1
T01S04132,1,S04,C0014,store,control,Premium,77.46,27.11,1
T01S04133,1,S04,C0021,store,control,Value,62.64,26.31,0
T01S04134,1,S04,C0028,store,control,Core,76.61,32.18,1
T01S04135,1,S04,C0035,ecommerce,control,Premium,68.2,28.64,0
T01S04136,1,S04,C0042,store,control,Value,81.65,28.58,1
T01S04137,1,S04,C0049,store,control,Core,69.05,29.0,0
T01S04138,1,S04,C0056,store,control,Premium,87.71,36.84,1
T01S04139,1,S04,C0063,store,control,Value,47.15,19.8,0
T01S04140,1,S04,C0070,ecommerce,control,Core,94.18,32.96,1
T01S04141,1,S04,C0077,store,control,Premium,95.98,40.31,1
T01S04142,1,S04,C0084,store,control,Value,28.73,12.07,0
T01S04143,1,S04,C0091,store,control,Core,99.43,41.76,1
T01S04144,1,S04,C0098,store,control,Premium,80.5,28.17,1
T01S04145,1,S04,C0105,ecommerce,control,Value,70.41,29.57,0
T01S04146,1,S04,C0112,store,control,Core,75.42,31.68,0
T01S04147,1,S04,C0119,store,control,Premium,97.09,40.78,1
T01S04148,1,S04,C0126,store,control,Value,62.37,21.83,0
T01S04149,1,S04,C0133,store,control,Core,51.04,21.44,0
T01S04150,1,S04,C0140,ecommerce,control,Premium,116.95,49.12,1
T01S04151,1,S04,C0147,store,control,Value,93.62,39.32,1
T01S04152,1,S04,C0154,store,control,Core,104.93,36.73,1
T01S04153,1,S04,C0161,store,control,Premium,87.35,36.69,1
T01S04154,1,S04,C0168,store,control,Value,73.96,31.06,0
T01S04155,1,S04,C0175,ecommerce,control,Core,85.88,36.07,1
T01S04156,1,S04,C0182,store,control,Premium,84.88,29.71,1
T01S04157,1,S04,C0189,store,control,Value,86.34,36.26,1
T01S04158,1,S04,C0196,store,control,Core,88.42,37.14,1
T01S04159,1,S04,C0003,store,control,Value,69.62,29.24,0
T01S05000,1,S05,C0103,ecommerce,treatment,Core,114.26,39.99,1
T01S05001,1,S05,C0110,store,treatment,Premium,107.58,45.18,1
T01S05002,1,S05,C0117,store,treatment,Value,72.82,30.58,0
T01S05003,1,S05,C0124,store,treatment,Core,80.39,33.76,1
T01S05004,1,S05,C0131,store,treatment,Premium,76.37,26.73,1
T01S05005,1,S05,C0138,ecommerce,treatment,Value,85.08,35.73,1
T01S05006,1,S05,C0145,store,treatment,Core,120.82,50.74,1
T01S05007,1,S05,C0152,store,treatment,Premium,101.02,42.43,1
T01S05008,1,S05,C0159,store,treatment,Value,115.97,40.59,1
T01S05009,1,S05,C0166,store,treatment,Core,114.84,48.23,1
T01S05010,1,S05,C0173,ecommerce,treatment,Premium,84.75,35.6,1
T01S05011,1,S05,C0180,store,treatment,Value,78.13,32.81,1
T01S05012,1,S05,C0187,store,treatment,Core,95.8,33.53,1
T01S05013,1,S05,C0194,store,treatment,Premium,70.68,29.69,0
T01S05014,1,S05,C0001,store,treatment,Core,105.65,44.37,1
T01S05015,1,S05,C0008,ecommerce,treatment,Premium,121.35,50.97,1
T01S05016,1,S05,C0015,store,treatment,Value,74.32,26.01,0
T01S05017,1,S05,C0022,store,treatment,Core,88.53,37.18,1
T01S05018,1,S05,C0029,store,treatment,Premium,106.94,44.92,1
T01S05019,1,S05,C0036,store,treatment,Value,76.45,32.11,1
T01S05020,1,S05,C0043,ecommerce,treatment,Core,117.21,41.02,1
T01S05021,1,S05,C0050,store,treatment,Premium,97.37,40.9,1
T01S05022,1,S05,C0057,store,treatment,Value,111.62,46.88,1
T01S05023,1,S05,C0064,store,treatment,Core,95.6,40.15,1
T01S05024,1,S05,C0071,store,treatment,Premium,112.79,39.48,1
T01S05025,1,S05,C0078,ecommerce,treatment,Value,56.45,23.71,0
T01S05026,1,S05,C0085,store,treatment,Core,91.14,38.28,1
T01S05027,1,S05,C0092,store,treatment,Premium,83.08,34.89,1
T01S05028,1,S05,C0099,store,treatment,Value,92.04,32.21,1
T01S05029,1,S05,C0106,store,treatment,Core,81.55,34.25,1
T01S05030,1,S05,C0113,ecommerce,treatment,Premium,103.31,43.39,1
T01S05031,1,S05,C0120,store,treatment,Value,65.86,27.66,0
T01S05032,1,S05,C0127,store,treatment,Core,73.55,25.74,0
T01S05033,1,S05,C0134,store,treatment,Premium,117.74,49.45,1
T01S05034,1,S05,C0141,store,treatment,Value,94.48,39.68,1
T01S05035,1,S05,C0148,ecommerce,treatment,Core,107.55,45.17,1
T01S05036,1,S05,C0155,store,treatment,Premium,87.81,30.73,1
T01S05037,1,S05,C0162,store,treatment,Value,102.43,43.02,1
T01S05038,1,S05,C0169,store,treatment,Core,86.53,36.34,1
T01S05039,1,S05,C0176,store,treatment,Premium,95.92,40.29,1
T01S05040,1,S05,C0183,ecommerce,treatment,Value,94.22,32.98,1
T01S05041,1,S05,C0190,store,treatment,Core,71.0,29.82,0
T01S05042,1,S05,C0197,store,treatment,Premium,103.74,43.57,1
T01S05043,1,S05,C0004,store,treatment,Core,109.11,45.82,1
T01S05044,1,S05,C0011,store,treatment,Premium,132.41,46.34,1
T01S05045,1,S05,C0018,ecommerce,treatment,Value,96.24,40.42,1
T01S05046,1,S05,C0025,store,treatment,Core,95.92,40.28,1
T01S05047,1,S05,C0032,store,treatment,Premium,109.69,46.07,1
T01S05048,1,S05,C0039,store,treatment,Value,95.82,33.54,1
T01S05049,1,S05,C0046,store,treatment,Core,99.35,41.73,1
T01S05050,1,S05,C0053,ecommerce,treatment,Premium,105.06,44.13,1
T01S05051,1,S05,C0060,store,treatment,Value,84.46,35.47,1
T01S05052,1,S05,C0067,store,treatment,Core,98.65,34.53,1
T01S05053,1,S05,C0074,store,treatment,Premium,86.18,36.2,1
T01S05054,1,S05,C0081,store,treatment,Value,75.93,31.89,0
T01S05055,1,S05,C0088,ecommerce,treatment,Core,119.0,49.98,1
T01S05056,1,S05,C0095,store,treatment,Premium,110.55,38.69,1
T01S05057,1,S05,C0102,store,treatment,Value,60.63,25.47,0
T01S05058,1,S05,C0109,store,treatment,Core,81.81,34.36,1
T01S05059,1,S05,C0116,store,treatment,Premium,101.3,42.55,1
T01S05060,1,S05,C0123,ecommerce,treatment,Value,72.9,25.51,0
T01S05061,1,S05,C0130,store,treatment,Core,94.25,39.58,1
T01S05062,1,S05,C0137,store,treatment,Premium,103.82,43.6,1
T01S05063,1,S05,C0144,store,treatment,Value,98.11,41.21,1
T01S05064,1,S05,C0151,store,treatment,Core,78.11,27.34,1
T01S05065,1,S05,C0158,ecommerce,treatment,Premium,105.72,44.4,1
T01S05066,1,S05,C0165,store,treatment,Value,71.22,29.91,0
T01S05067,1,S05,C0172,store,treatment,Core,68.44,28.75,0
T01S05068,1,S05,C0179,store,treatment,Premium,89.31,31.26,1
T01S05069,1,S05,C0186,store,treatment,Value,97.26,40.85,1
T01S05070,1,S05,C0193,ecommerce,treatment,Core,100.32,42.14,1
T01S05071,1,S05,C0200,store,treatment,Premium,119.81,50.32,1
T01S05072,1,S05,C0007,store,treatment,Core,106.06,37.12,1
T01S05073,1,S05,C0014,store,treatment,Premium,93.43,39.24,1
T01S05074,1,S05,C0021,store,treatment,Value,62.72,26.34,0
T01S05075,1,S05,C0028,ecommerce,treatment,Core,87.82,36.89,1
T01S05076,1,S05,C0035,store,treatment,Premium,150.69,52.74,1
T01S05077,1,S05,C0042,store,treatment,Value,86.91,36.5,1
T01S05078,1,S05,C0049,store,treatment,Core,71.47,30.02,0
T01S05079,1,S05,C0056,store,treatment,Premium,98.36,41.31,1
T01S05080,1,S05,C0063,ecommerce,treatment,Value,65.81,23.03,0
T01S05081,1,S05,C0070,store,treatment,Core,71.95,30.22,0
T01S05082,1,S05,C0077,store,treatment,Premium,102.47,43.04,1
T01S05083,1,S05,C0084,store,treatment,Value,71.41,29.99,0
T01S05084,1,S05,C0091,store,treatment,Core,71.38,24.98,0
T01S05085,1,S05,C0098,ecommerce,treatment,Premium,89.11,37.43,1
T01S05086,1,S05,C0105,store,treatment,Value,85.73,36.01,1
T01S05087,1,S05,C0112,store,treatment,Core,106.03,44.53,1
T01S05088,1,S05,C0119,store,treatment,Premium,128.18,44.86,1
T01S05089,1,S05,C0126,store,treatment,Value,59.56,25.02,0
T01S05090,1,S05,C0133,ecommerce,treatment,Core,85.41,35.87,1
T01S05091,1,S05,C0140,store,treatment,Premium,86.56,36.36,1
T01S05092,1,S05,C0147,store,treatment,Value,87.74,30.71,1
T01S05093,1,S05,C0154,store,treatment,Core,83.51,35.07,1
T01S05094,1,S05,C0161,store,treatment,Premium,124.12,52.13,1
T01S05095,1,S05,C0168,ecommerce,treatment,Value,92.54,38.86,1
T01S05096,1,S05,C0175,store,treatment,Core,88.92,31.12,1
T01S05097,1,S05,C0182,store,treatment,Premium,93.72,39.36,1
T01S05098,1,S05,C0189,store,treatment,Value,47.15,19.8,0
T01S05099,1,S05,C0196,store,treatment,Core,74.92,31.47,0
T01S05100,1,S05,C0003,ecommerce,treatment,Value,66.06,23.12,0
T01S05101,1,S05,C0010,store,treatment,Core,76.72,32.22,1
T01S05102,1,S05,C0017,store,treatment,Premium,132.15,55.5,1
T01S05103,1,S05,C0024,store,treatment,Value,94.05,39.5,1
T01S05104,1,S05,C0031,store,treatment,Core,86.39,30.24,1
T01S05105,1,S05,C0038,ecommerce,treatment,Premium,107.16,45.01,1
T01S05106,1,S05,C0045,store,treatment,Value,121.39,50.98,1
T01S05107,1,S05,C0052,store,treatment,Core,62.68,26.32,0
T01S05108,1,S05,C0059,store,treatment,Premium,101.19,35.41,1
T01S05109,1,S05,C0066,store,treatment,Value,68.98,28.97,0
T01S05110,1,S05,C0073,ecommerce,treatment,Core,87.53,36.76,1
T01S05111,1,S05,C0080,store,treatment,Premium,122.74,51.55,1
T01S05112,1,S05,C0087,store,treatment,Value,74.8,26.18,0
T01S05113,1,S05,C0094,store,treatment,Core,100.56,42.24,1
T01S05114,1,S05,C0101,store,treatment,Premium,98.04,41.18,1
T01S05115,1,S05,C0108,ecommerce,treatment,Value,64.84,27.23,0
